ID,SMILES,mutagenicity
379,CC(C)(C)c1ccc(-c2ccc(N=O)cc2)cc1,1
380,N=c1c2ncn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c2ncn1O,1
381,O=C1c2ccccc2C(=O)c2c(O)cc(O)cc21,1
382,CC(=O)N[C@@H](CSC(Cl)=C(Cl)Cl)C(=O)O,1
383,O=S(=O)(Nc1cc(Cl)cc(Cl)c1)c1cccc2cccnc12,0
384,BrC1CC(Br)CC(Br)CC(Br)CC(Br)CC(Br)C1,0
385,CO[C@H]1C[C@](C)(O)Cc2cc3c(c(O)c21)C(=O)c1c(O)cc2c(c1C3=O)OC1OC2(C)[C@H](O)[C@@H](N(C)C)[C@@H]1O,1
386,Nc1ccc2c(c1)-c1ccccc1C2,1
387,c1ccc2c(c1)Nc1ccccc1S2,0
388,[N-]=[N+]=NC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,1
389,O=C(O)c1cc([N+](=O)[O-])ccc1[N+](=O)[O-],1
390,O=CNc1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,1
391,COC(=O)c1ccccc1O,0
392,c1ccc2[nH]c(-c3cscn3)nc2c1,1
393,CS(=O)CCl,1
394,Cc1c2ccncc2c(C)c2c1[nH]c1ccc(N)cc12,1
395,CCOCOCC,0
396,CC1CS1,0
397,CCCOO,1
398,Clc1ccc(Cl)nc1,0
399,COc1ccccc1/C=C/C=O,0
400,CCN1CCOCC1,1
401,Cc1c2cc(CO)ccc2nc2c3c(ccc12)[C@H](O)[C@@H](O)C=C3,1
402,Cc1cccnc1,0
403,O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)CCCC4O,1
404,CCCCOCCOCCO,0
405,COc1ccc2c(c1)[nH]c1c(C)nccc12,0
406,O=C(O)c1cc(O)c(O)c(O)c1,0
407,CCOP(=S)(OCC(C)C)SCCl,0
408,NC(CCC(=O)O)C(=O)[O-],0
409,CCCCC(CC)COS(=O)(=O)O[Na],0
410,CCc1ccccc1O,0
411,[2H]C(O)[C@]12[C@H](O)C(=O)C(C)=C[C@H]1O[C@@H]1[C@H](O)C[C@@]2(C)[C@]12CO2,0
412,ClN1C2c3ccccc3-c3ccccc3C21,1
413,Clc1ccc(Cl)c(Cl)c1Cl,0
414,COc1cc(O)c2c(c1)C1=C[C@H](O)[C@@H](O)C[C@]1(C)OC2=O,0
415,Nc1ccc2c(c1)[nH]c1ccccc12,1
416,C=CCOC(=O)C=C,0
417,CC(C)c1cc(-c2ccccc2)cc(C(C)C)c1N,0
418,Nc1cccc(O)c1,0
419,CCOP(C)(=O)SCCN(C(C)C)C(C)C,0
420,C[C@]12C/C(=CO)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0
421,O=C(O)c1ccc(O)cc1,0
422,C1CSC[NH2+]1,1
423,CCOC(=O)CNC(=O)CCCCSc1ncnc2nc[nH]c12,0
424,C=CC(=O)OCCBr,1
425,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,0
426,Cc1ccc2c(c1)/c(=N/C(=O)c1cccc([N+](=O)[O-])c1)sn2C(=O)c1cccc([N+](=O)[O-])c1,1
427,O=[N+]([O-])c1cc2cc(N(CCCl)CCCl)ccc2o1,1
428,CCN(CC)c1ccc(N=O)c(O)c1,0
429,O=[N+]([O-])C1CCCC1,1
430,NC(=O)N=NC(N)=O,1
431,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,0
432,O=[N+]([O-])c1ccc2oc3ccccc3c2c1,1
433,ClCC1CO1,1
434,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,0
435,C=C(C)C(=O)OCC(CC)(COC(=O)C(=C)C)COC(=O)C(=C)C,0
436,CCCCON(OC(C)=O)C(=O)c1cccc([N+](=O)[O-])c1,1
437,N#[N+]c1ccc(C(=O)O)cc1,1
438,O=[N+]([O-])c1cccc2cccnc12,1
439,N#[N+]c1ccc(CO)cc1,1
440,CCCCOP(=O)(OCCCC)Oc1ccccc1,0
441,C=C(C)C(=O)OCCN(C)C,1
442,C[NH+](C)CCN(Cc1ccccc1)c1ccccc1,0
443,O=S(=O)(O)c1ccccc1,0
444,Cc1ccc2ccc3ccccc3c2c1C,0
445,CC1(C)CC2C(O)(C=C(C=O)C34CC23C(=O)OC4O)C1,1
446,O=C1C=Cc2ccccc2C1=O,1
447,CN(C)CCCN,0
448,O[C@]1c2cccc3ccc4cccc(c4c32)[C@@]1O,0
449,Cc1ccc(N/N=C2C(=O)C=Cc3ccccc32)cc1,0
450,COc1ccc2nc(N)sc2c1,1
451,Cc1cccc2ccc([N+](=O)[O-])cc12,1
452,CNc1c(C)cc2ncccc2c1N,0
453,O=C(O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,0
454,O=S1(=O)c2cccc3ccc4c5ccccc5cc1c4c23,1
455,Nc1ccc2cc3ccccc3cc2c1,1
456,CC12OOC1Oc1ccccc12,1
457,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,0
458,CCCCCN1C2c3ccccc3-c3ccccc3C21,1
459,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)C[C@H](C)O1,1
460,O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl,0
461,Nn1[nH]nc2c3ccccc3nc-2c1=O,1
462,O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,0
463,Cc1cc(C(=O)O)c2ncccc2c1,0
464,Cc1ccc(/N=N/c2c(O)ccc3ccccc23)c([N+](=O)[O-])c1,1
465,O=C(C=Cc1ccccc1)c1ccc(O)cc1,0
466,C=C(C)C,0
467,CCC/N=N/C(C)(C)OO,1
468,NCCCCC(N)C(=O)O,1
469,C=CCN=C=S,1
470,O=[N+]([O-])c1ccc2ccc3ccc([N+](=O)[O-])c4ccc1c2c34,1
471,COc1ccc(C(=O)C2OC2c2ccccc2)cc1,0
472,CCc1ccc([N+](=O)[O-])cc1,0
473,S=C(NC1CCCCC1)NC1CCCCC1,0
474,CC/C=CC=C/C=CC=C/C=COCCC,1
475,C[Si](C)(C)Cl,0
476,CCC(Cl)CC(Cl)C(Cl)C(Cl)C(Cl)C(C)Cl,0
477,CCc1cccc(CC)c1N,1
478,CCOC(=O)c1[nH]c(C)c(/C(O)=C2C(=O)C(=O)N(Cc3cccnc3)C2c2ccc(Cl)cc2)c1C,1
479,O=C(O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1
480,O=[N+]([O-])c1c(O)c(Cl)cc(Cl)c1Cl,0
481,Nc1ccc(Cl)cc1Cl,0
482,CCOc1ccc(C(C)(C)C)cc1NC(=O)C(=O)Nc1ccccc1CC,0
483,C[C@H](CCC(=O)O)[C@@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]12C,0
484,CC(=O)C1=C(O)C2C3c4c[nH]c5cccc(c45)CC3C(C)(C)N2C1=O,0
485,Nc1cccc2cccnc12,1
486,COc1ccc2nc3occc3c(OC)c2c1,1
487,COc1ccc(C(=O)Nc2ccccc2)cc1[N+](=O)[O-],1
488,Cn1cnc2c1c(=O)[nH]c(=O)n2C,0
489,O=C(NCCCl)Nc1ncc([N+](=O)[O-])s1,1
490,O=c1[nH]c(=O)n([C@@H]2C[C@H](O)[C@@H](CO)O2)cc1I,0
491,CCC1=C(C[C@H]2NCCc3cc(OC)c(OC)cc32)C[C@H]2c3cc(OC)c(OC)cc3CCN2C1,0
492,CC(C)(C)c1ccc(C(=O)ON(OCc2ccccc2)C(=O)c2ccccc2)cc1,1
493,COC(=O)[C@@H](N)CSCCCl,1
494,O=C1c2ccccc2C(=O)c2cc(O)ccc21,1
495,Cc1ccc([N+]#N)cc1,1
496,O=C(Nc1ccc(Cl)cc1)c1csc([N+](=O)[O-])c1,1
497,[N-]=[N+]=NCCC(c1ccccc1)c1ccccc1,1
498,CC(=O)c1ccc2[nH]c3c(C)cc([N+](=O)[O-])c(C)c3c2c1,0
499,CCN(CC(O)C1=CC(=O)C(=[N+]=[N-])C=C1)N=O,1
500,Cc1cc(N(CCO)CCO)ccc1/N=N/c1ccc(N)cc1,0
501,Nc1cccc([N+](=O)[O-])c1,1
502,CC(=O)OCN(CCCCCl)N=O,1
503,C[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,0
504,C[C@]12CCC[C@H](O1)c1c(cc3c(c1O)C(=O)c1c(O)cc(O)cc1C3=O)O2,1
505,C=CCN1C2c3ccccc3-c3ccccc3C21,1
506,CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,1
507,COc1ccc([C@H]2O[C@@H]2C)cc1,1
508,NC(=O)OC1CO1,1
509,COc1cc(N)c([N+](=O)[O-])cc1N,1
510,CSC[C@H](NC(=O)COc1cccc2cnccc12)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC[C@H]1C(=O)NC(C)(C)C,0
511,CCNNCC,0
512,O=Cc1ccc(CO)o1,0
513,COc1ccc(Nc2ccc(OC)cc2)cc1,0
514,N#CCc1cn(N=O)c2ccccc12,1
515,NCC(=O)O,0
516,O=[N+]([O-])c1cc([N+](=O)[O-])c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2c1,1
517,Cc1cc2c(nc1NO)[nH]c1ccccc12,1
518,C=C(C)[C@H]1O[C@H]2CC[C@]3(C)[C@@]4(C)c5[nH]c6cc(Cl)c7c8c6c5[C@@H](OC(C)(C)[C@H]5C[C@H](C(=C)C7)[C@]85O)[C@@H]4CC[C@@]3(O)[C@]23O[C@@H]3[C@H]1O,0
519,COc1c2ccoc2nc2c(OC)c3c(cc12)OCO3,1
520,Nc1c(C(=O)NN=Cc2ccccc2)[nH]c2ccccc12,0
521,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](OC(=O)/C=C/c5cccc(N(CCCl)CCCl)c5)CC[C@@]43C)[C@@H]1CCC(=O)N2,0
522,C/C=C\C(=O)O[C@@H]1CC2OC3C=C(C)[C@@H]4O[C@@H]4[C@]3(C)[C@]1(C)C21CO1,0
523,Cc1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,1
524,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,1
525,CC(=O)O[C@@H]1[C@@H](O)[C@H](O[C@H]2[C@H](OC(=O)[C@H]3CC[C@@H]4[C@H](C3)O[C@@]3(C[C@H](OC(=O)/C=C/c5ccccc5)[C@H](C)CO3)[C@]43CO3)O[C@H](C)[C@@H](O)[C@@H]2OC(C)=O)O[C@H](C)[C@H]1O,0
526,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,1
527,C1O[C@@H]1[C@H]1CO1,1
528,C/C=C(C(=C/C)/c1ccc(O)cc1)c1ccc(O)cc1,0
529,CCN(CCO[N+](=O)[O-])[N+](=O)[O-],1
530,O=C(O)c1ccccc1O,0
531,CCNc1cc(O)ccc1C,1
532,COc1cc(/N=N/c2ccccc2)ccc1N/N=C1C(=O)c2cc(N)ccc2C=C1S(=O)(=O)[O-],1
533,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,0
534,CC1OC1C,1
535,O=C([O-])c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)[O-])cc(=O)c34)cccc2o1,0
536,Cc1c([N-][N+](=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2C)cc([N+](=O)[O-])cc1[N+](=O)[O-],1
537,Oc1ccc2ccc3c4c(ccc3c2c1)[C@](O)[C@@](O)C=C4,1
538,Nc1c(N=Nc2ccc(-c3ccc(NN=C4C=CC(=O)C=C4)cc3)cc2)c(S(=O)(=O)[O-])cc2c1C(=O)C(=NNc1ccccc1)C(S(=O)(=O)[O-])=C2,1
539,C[C@H]1C=C(C=O)C(C=O)=C[C@]2(O)CC(C)(C)C[C@H]12,1
540,Cc1ccc2c(c1)/c(=N/C(=O)c1ccc([N+](=O)[O-])cc1)sn2C(=O)c1ccc([N+](=O)[O-])cc1,1
541,S=C1NCCN1,0
542,Nc1ccc2c(c1)C(=O)C(=NNc1ccc(-c3ccc(NN=C4C(=O)c5c(N)cc(S(=O)(=O)[O-])cc5C=C4S(=O)(=O)[O-])cc3)cc1)C(S(=O)(=O)[O-])=C2,1
543,COC(=O)c1oc([N+](=O)[O-])c(Cl)c1Cl,1
544,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,0
545,CC1=CC=C(C(C)C)CC1,0
546,CCN(CC)c1ccc(/N=N/c2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1,1
547,Nc1ccc(O)c2c1C(=O)c1c(O)ccc(N)c1C2=O,1
548,NCCc1cnc[nH]1,0
549,COC(=O)C(/C=C(C)/C=C(C)/C=C/C=C(C)C(=O)[C@]12O[C@@H]1C(O)(CCO)NC2=O)=C/CO,1
550,Cc1ccc2cccnc2c1,1
551,CCOc1ccc(N=O)cc1,1
552,CC(=O)c1cccc(/N=N/c2ccc(N)c(C(C)=O)c2C)c1C,0
553,CC(C)OP(C)(=O)F,0
554,O=C(O)Cc1c[nH]c2ccccc12,0
555,O=NN1CCC(=O)NC1=O,1
556,CC[N-]N=O,1
557,Cc1ccc(C)c(C)c1C,0
558,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(C)=N/NC(=O)c1ccccc1)C[C@@H]3OC1CC(N)C(O)C(C)O1,1
559,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,0
560,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1,1
561,CC(=O)/C(=NO)C(=O)N(c1ccccc1)N(C)N=O,1
562,FC(F)(F)c1ccc(Cl)cc1,0
563,O=[N+]([O-])c1ccc(C=Cc2ccccc2)cc1,1
564,CCCCCCCCCCCCCCCCCC(N)=O,0
565,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,0
566,O=c1c2c(O)cc(O)cc2oc2c(O)ccc(O)c12,1
567,Cc1ccc(C(C)C)c(O)c1,0
568,NC=O,0
569,BrCc1cc2c3c(cccc3c1)-c1ccccc1-2,1
570,Cc1ncc[nH]1,0
571,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,0
572,C=CCSSCCC,0
573,c1cc[nH]c1,0
574,Cc1ccc(C)c(NO)c1,1
575,CN(N=O)c1ccc([N+](=O)[O-])cc1,1
576,NC(Cc1c[nH]c2ccccc12)C(=O)O,0
577,C=CC(=C)CCC=C(C)C,0
578,CBr,1
579,FCC(F)(F)F,0
580,CC1(C(=O)NCc2ccccc2)CO1,1
581,O=C(NCc1ccccc1)C1CO1,1
582,Cc1ccc2ccc([N+](=O)[O-])cc2c1,1
583,CN(C)CCCN1c2ccccc2CCc2ccccc21,0
584,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O,1
585,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3C13CC[C@]2(O)[C@@H](O)C3,0
586,C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6C[C@@H](O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)CC[C@]6(C)[C@H]5CC[C@@]43C)N2C1,0
587,COc1cccc(C(=O)CBr)c1,0
588,CCCCCCCC/C=C/CCCCCCCC(N)=O,0
589,COP(=O)(OC)O/C(=CCl)c1cc(Cl)c(Cl)cc1Cl,0
590,CC(=O)Nc1ccc(N)cc1,1
591,Cc1cc2c(C)c3ccccc3nc2c2ccccc12,1
592,Nc1ccc2c([nH]c3ccccc32)c1[N+](=O)[O-],1
593,OCCCl,1
594,COCCO,0
595,Oc1ccc(Cc2ccccc2O)cc1,0
596,CCC(=O)Oc1ccc(/C(CC)=C(CC)c2ccc(OC(=O)CC)cc2)cc1,0
597,C=CC(=O)OCCCCCC,0
598,CC(=O)OCc1ccc2c(c1)OCO2,0
599,O=[N+]([O-])c1cccc2c1c([N+](=O)[O-])cc1ccccc12,1
600,ClC(Cl)(Cl)C1CO1,1
601,Cc1cccc2c1cc(C)c1c3c(ccc12)C(O)C(O)C1OC31,1
602,Oc1cccc2c3cc4ccccc4cc3c3ccccc3c12,1
603,O=P([O-])([O-])OC(CCO)CCO,0
604,CC1CCCC(O)CCCCCc2cc(O)cc(O)c2C(=O)O1,0
605,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,0
606,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,0
607,CCOC1=CC(=O)C(NC(C)=O)=CC1=O,1
608,O=C1NCCN1c1nccs1,1
609,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,1
610,CN1CCc2cc3c(c4c2[C@H]1Cc1ccccc1-4)OCO3,1
611,Nc1ccc(-c2ccc(N)cc2Cl)c(Cl)c1,1
612,CCN(CC)c1ccc2c(C)cc(=O)oc2c1,0
613,CN1CCN(c2ccc3nc(CCc4ccc5nc(-c6ccc(N(CCCl)CCCl)cc6)[nH]c5c4)[nH]c3c2)CC1,1
614,COc1cc([N+](=O)[O-])c(O)c(C(C)(C)C)c1,0
615,O=C(Nc1ccc2c(c1)Cc1ccccc1-2)c1ccccc1,1
616,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,0
617,C=C[C@H]1CN2CC[C@@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,0
618,C=C(CN(C)C)C(=O)c1ccccc1,1
619,Nc1ccc2ccc3cc4ccccc4c4ccc1c2c34,1
620,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@H]4[C@H](C)CCCC(C)C)[C@@H]3C[C@@H]3N(N4C(=O)c5ccccc5C4=O)[C@@]32C1,1
621,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,1
622,C=CC(O)c1ccc2c(c1)OCO2,0
623,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,0
624,COP(=S)(OC)OC,0
625,O=[N+]([O-])c1ccc(-c2cscn2)o1,1
626,CCC(O)OC(O)CC,0
627,Nc1cc([N+](=O)[O-])ccc1O,1
628,O=CC=Cc1ccc([N+](=O)[O-])cc1,1
629,FC(F)(F)c1cccc(Cl)c1,0
630,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC,1
631,ClC=C(Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0
632,OC[C@@H]1O[C@@H](O[C@@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@@H]1O,0
633,CC(C)(Cl)[N+](=O)[O-],1
634,N#Cc1ccccc1[N+](=O)[O-],0
635,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,1
636,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,1
637,CN(C)CCCNc1c2ccccc2nc2c([N+](=O)[O-])cccc12,1
638,NCCc1c[nH]c2ccccc12,0
639,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,0
640,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,1
641,CCCCSCC[C@H]([NH3+])C(=O)[O-],0
642,COc1ccc(-c2oc3ccccc3c(=O)c2[N+](=O)[O-])cc1[N+](=O)[O-],1
643,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,1
644,Cc1cccc2c1cc1ccc3cccc4ccc2c1c34,1
645,CNC[C@H](O)c1ccc(O)c(O)c1,0
646,CC(Br)C(Br)CCl,1
647,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,0
648,CN(C)CCNC(=O)c1cccc2ncc(-c3ccccc3)nc12,1
649,Cc1ccc2nc3c(ccc4ccccc43)c(CO)c2c1,1
650,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,0
651,CCC(C(N)=O)(C(N)=O)c1ccccc1,0
652,CC1=C(O)C(=O)CO1,1
653,CNC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1
654,[2H]c1c([2H])c([C@@]([2H])(O)[C@H](CO)NC(=O)C(Cl)Cl)c([2H])c([2H])c1[N+](=O)[O-],0
655,O=[N+]([O-])c1ccc(CBr)cc1,1
656,Nc1ccc2cc3ccc(N)cc3nc2c1,1
657,CC=CC=O,1
658,O=C(O)c1ccccc1[N+](=O)[O-],1
659,CN(C)c1ccc(/N=N/c2cccc(CCl)c2)cc1,1
660,NC(=O)N(CCO)N=O,1
661,COC1=C(OC)C(=O)/C(=C2/C(C)=C(C(=O)O)NC(c3ccc4c(n3)C(=O)C(N)=C(OC)C4=O)=C2N)C=C1,1
662,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,1
663,CN1[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@H]1O[C@@H]21,0
664,c1ccc(CSCc2ccccc2)cc1,0
665,O=[N+]([O-])c1cc2c([nH]c3ccccc32)c([N+](=O)[O-])c1O,1
666,C=CC(=O)OCCCCCC(C)C,0
667,Cc1ccc([N+](=O)[O-])cc1[N-][N+](=O)c1cc([N+](=O)[O-])ccc1C,0
668,Oc1ccc2ccc3[nH]c4ccc5ccccc5c4c3c2c1,1
669,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,0
670,CC(=O)Oc1ccc2c(CBr)cc(=O)oc2c1,0
671,O=Cc1cccc(Cl)c1Cl,0
672,c1ccc2c(OC[C@H]3CO3)cccc2c1,1
673,Cc1cccc(C)c1NC(=O)CN1CCCC1=O,0
674,O=c1n(CCO)c(=O)n(CCO)c(=O)n1CCO,0
675,CCN(N=O)c1ccccc1,0
676,N#CCc1ccccc1,0
677,Cc1ccc(N=C=O)cc1N=C=O,1
678,c1ccc2c(c1)[C]1O[C]1c1ccccc1-2,1
679,COc1ccc(/C=C/c2ccc(N)cc2)cc1,1
680,O=[N+]([O-])c1c2c(c3ccc4cccc5ccc1c3c45)CCC=C2,1
681,O=[N+]([O-])c1ccc2ccc3ccc([N+](=O)[O-])c4c5c(c1c2c34)CCCC5,1
682,NC(CNCCCC[C@H](N)C(=O)O)C(=O)O,0
683,Cc1c(Br)c(Br)c(Br)c(Br)c1Br,0
684,CN(C=O)N=O,1
685,Cc1cccc(OCC(O)CNC(C)(C)C)c1C,0
686,CC(=O)Nc1ccc2c(c1)Cc1cccc(O)c1-2,1
687,CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,0
688,c1ccc2c(c1)ccc1ccc3c(c12)CCC3,1
689,O=NSCCO,1
690,COS(=O)(=O)OC,1
691,CC(=O)ON(OCc1ccc(Cl)cc1)C(=O)c1ccccc1,1
692,CC(=O)N[C@@H](CSCCCl)C(=O)O,1
693,CC/C(=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0
694,CCNC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1
695,Cc1ccc(N=O)cc1[N+](=O)[O-],0
696,CC(=O)C(Cl)(Cl)Cl,1
697,O=C1CCc2c1cc(C(F)(F)F)c1c3c(ccc21)[C@H](O)[C@@H](O)C=C3,1
698,Cn1c2ccccc2c2cc(N)ccc21,1
699,CC(=O)Nc1ccc2ccc3c(O)ccc4ccc1c2c43,1
700,CCOC(=O)c1ccccc1C(=O)OCC,0
701,C/C=C(\C=C(C)\C=C(C)\C=C\C=C(/C)C(=O)[C@@]12OC1[C@](O)(CCO)NC2=O)C(=O)OC,1
702,CC(C)(C)c1ccc(O)c(O)c1,0
703,O=C(N=c1sn(C(=O)c2ccc([N+](=O)[O-])cc2)c2ccccc12)c1ccc([N+](=O)[O-])cc1,1
704,ClC(Cl)c1ccccc1,1
705,C=CCc1ccccc1N,1
706,O=C(O)C(=O)O,0
707,Oc1ccc(Nc2ccc3ccccc3c2)cc1,0
708,[O-][n+]1c2ccccc2nc2ccccc21,1
709,Cc1ccc(N)cc1C,0
710,Cc1c2cccc(C)c2nc2c1ccc1ccccc12,1
711,COc1ccc(-c2nc(-c3ccc(C)cc3C)[nH]c2-c2ccc(OC)cc2)cc1,1
712,O=[N+]([O-])c1ccc2cc([N+](=O)[O-])c3ccc([N+](=O)[O-])cc3c2c1,1
713,C=CC#N,1
714,C=CC(=O)OCCCCCOC(=O)C=C,0
715,Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,1
716,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,0
717,O=C(O)c1ccccc1,0
718,C/C=C/C=C/CCCCCCCO,0
719,Cc1cc(/N=N/c2c(O)ccc3ccccc23)c(S(=O)(=O)[O-])cc1Cl,1
720,C=NO,1
721,CC(=O)Nc1ccc(Oc2ccc(N(OC(C)=O)C(C)=O)cc2)cc1,1
722,O=S(=O)([O-])c1ccc2cc(Oc3ccc4cc(S(=O)(=O)[O-])ccc4c3)ccc2c1,0
723,N#Cc1cccc(C=Cc2ccc(N)cc2)c1,1
724,COc1ccc2c(ccc3oc([N+](=O)[O-])cc32)c1,1
725,Nc1cccc2nc3ccccc3c(N)c12,1
726,CCCCCCCCCC(=O)O,0
727,Oc1ccccc1-c1ccccc1O,0
728,CC(C)NCC(O)c1ccc2ccccc2c1,0
729,CC(=O)Nc1ccc2ncccc2c1,1
730,CC(=O)C1(c2ccccc2)CCNCC1,0
731,Cc1ccc2ncccc2c1,1
732,CC(=O)Nc1ccc(Oc2ccc(N=O)cc2)cc1,1
733,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,0
734,Nc1cccc2nc3c(N)cccc3nc12,1
735,Cc1ccc2c(ccc3cc4ccccc4cc32)c1,1
736,Nc1ccc(/N=N/c2ccccc2)c(N)c1,1
737,Nc1ccc2ccccc2c1N=Nc1ccccc1,0
738,O=c1nc[nH]c(=O)[nH]1,0
739,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,0
740,CCOC(=O)N(N=O)C(CCC=O)c1cccnc1,1
741,Cc1cc(O)ccc1Cl,0
742,Nc1ccc2nc3ccccc3nc2c1N,1
743,NP(=O)(OCCC(=O)O)N(CCCl)CCCl,1
744,CC(F)(F)F,0
745,CN(C(=O)c1csc([N+](=O)[O-])c1)c1ccccc1,1
746,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,0
747,CC(=O)N(C)c1ccc(/N=N/c2ccc(N(C)C)cc2)cc1,1
748,Nc1cccc(-c2ccccc2)c1,0
